antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Airline=Alaska Airlines Inc.'}),"frozenset({'Weather_Snow', 'Tier_Name=Tier_3_Efficient'})",0.03524755618381331,0.0021932950788250516,0.0012331388662609611,0.03498508832300986,15.950926375921737,1.0,0.001155830574742394,1.0339806078096758,0.9715525702065159,0.0340573536588392,0.0328638734160193,0.29860813097109046
"frozenset({'Weather_Snow', 'Tier_Name=Tier_3_Efficient'})",frozenset({'Airline=Alaska Airlines Inc.'}),0.0021932950788250516,0.03524755618381331,0.0012331388662609611,0.5622311736191711,15.950926375921737,1.0,0.001155830574742394,2.203794298904505,0.9393680276749384,0.0340573536588392,0.5462371417799314,0.29860813097109046
"frozenset({'Weather_Snow', 'Delay_Class=OnTime'})","frozenset({'Weather_Freezing', 'Tier_Name=Tier_3_Efficient'})",0.01815207364991135,0.006267969236666827,0.0016390938712923474,0.09029788567987394,14.406242639425022,1.0,0.0015253172320729925,1.0923708048167038,0.9477900017477292,0.07195020146845195,0.08455993551768651,0.17590053154460514
"frozenset({'Weather_Freezing', 'Tier_Name=Tier_3_Efficient'})","frozenset({'Weather_Snow', 'Delay_Class=OnTime'})",0.006267969236666827,0.01815207364991135,0.0016390938712923474,0.2615031774093363,14.406242639425022,1.0,0.0015253172320729925,1.3295222082415248,0.9364553209747376,0.07195020146845195,0.24785009697383165,0.17590053154460514
frozenset({'Weather_Snow'}),"frozenset({'Weather_Rain', 'Weather_Freezing'})",0.0237414047151277,0.005266034548852365,0.0017594877569600844,0.07411051612455613,14.073306097223982,1.0,0.0016344646994919355,1.074354966520999,0.9515342508460769,0.06457321228374843,0.06920893823554151,0.2041152859293125
"frozenset({'Weather_Rain', 'Weather_Freezing'})",frozenset({'Weather_Snow'}),0.005266034548852365,0.0237414047151277,0.0017594877569600844,0.3341200557340689,14.073306097223982,1.0,0.0016344646994919355,1.4661180347774312,0.9338612366323744,0.06457321228374843,0.3179266769255667,0.2041152859293125
"frozenset({'Weather_Rain', 'Weather_Freezing'})","frozenset({'Weather_Snow', 'Tier_Name=Tier_4_MegaHub'})",0.005266034548852365,0.01623041353203316,0.001156020892232498,0.21952398555463928,13.525470877336288,1.0,0.0010705509738306504,1.2604738239996718,0.9309679299200072,0.056833658482718,0.2066475471685317,0.14537479124209435
"frozenset({'Weather_Snow', 'Tier_Name=Tier_4_MegaHub'})","frozenset({'Weather_Rain', 'Weather_Freezing'})",0.01623041353203316,0.005266034548852365,0.001156020892232498,0.0712255969295494,13.525470877336288,1.0,0.0010705509738306504,1.0710178512269937,0.9413438201134399,0.056833658482718,0.06630874653081942,0.14537479124209435
"frozenset({'Weather_Snow', 'Tier_Name=Tier_4_MegaHub', 'Delay_Class=OnTime'})","frozenset({'Airline=Delta Air Lines Inc', 'Weather_Freezing'})",0.012060801907134985,0.017124832287124442,0.0027576788538022905,0.22864805135145203,13.351841788451525,1.0,0.002551139643894373,1.274224002979351,0.9363976725768973,0.10434703775894112,0.2152086307730579,0.19484098512868636
"frozenset({'Airline=Delta Air Lines Inc', 'Weather_Freezing'})","frozenset({'Weather_Snow', 'Tier_Name=Tier_4_MegaHub', 'Delay_Class=OnTime'})",0.017124832287124442,0.012060801907134985,0.0027576788538022905,0.16103391890592073,13.351841788451525,1.0,0.002551139643894373,1.1775675088133633,0.9412222387247177,0.10434703775894112,0.15079178686944097,0.19484098512868636
